timestamp, airPressureHectoPascals, ambientTemperatureCelsius, absoluteAltituteMeters
11:16:11.682,1007.72,29.0,46.14203
11:16:11.684,1007.8,29.0,45.473534
11:16:11.686,1007.8,29.0,45.473534
11:16:11.704,1007.8,29.0,45.473534
11:16:11.723,1007.8,29.0,45.473534
11:16:11.736,1007.68,29.0,46.477596
11:16:11.757,1007.68,29.0,46.477596
11:16:11.770,1007.68,29.0,46.477596
11:16:11.784,1007.68,29.0,46.477596
11:16:11.801,1007.68,29.0,46.477596
11:16:11.819,1007.68,29.0,46.477596
11:16:11.837,1007.68,29.0,46.477596
11:16:11.853,1007.68,29.0,46.477596
11:16:11.868,1007.68,29.0,46.477596
11:16:11.887,1007.75995,29.0,45.80646
11:16:11.904,1007.75995,29.0,45.80646
11:16:11.920,1007.8,29.0,45.473534
11:16:11.938,1007.8,29.0,45.473534
11:16:11.945,1007.8,29.0,45.473534
11:16:11.954,1007.8,29.0,45.473534
11:16:11.967,1007.8,29.0,45.473534
11:16:11.983,1007.8,29.0,45.473534
11:16:12.001,1007.66,29.0,46.644062
11:16:12.020,1007.66,29.0,46.644062
11:16:12.022,1007.66,29.0,46.644062
11:16:12.024,1007.66,29.0,46.644062
11:16:12.068,1007.75995,29.0,45.80646
11:16:12.086,1007.75995,29.0,45.80646
11:16:12.102,1007.74,29.0,45.975567
11:16:12.119,1007.74,29.0,45.975567
11:16:12.132,1007.74,29.0,45.975567
11:16:12.155,1007.74,29.0,45.975567
11:16:12.160,1007.74,29.0,45.975567
11:16:12.162,1007.74,29.0,45.975567
11:16:12.172,1007.74,29.0,45.975567
11:16:12.186,1007.74,29.0,45.975567
11:16:12.202,1007.74,29.0,45.975567
11:16:12.239,1007.74,29.0,45.975567
11:16:12.265,1007.68,29.0,46.477596
11:16:12.286,1007.68,29.0,46.477596
11:16:12.306,1007.74,29.0,45.975567
11:16:12.322,1007.74,29.0,45.975567
11:16:12.339,1007.82,29.0,45.30443
11:16:12.341,1007.82,29.0,45.30443
11:16:12.343,1007.82,29.0,45.30443
11:16:12.357,1007.82,29.0,45.30443
11:16:12.390,1007.8,29.0,45.473534
11:16:12.408,1007.8,29.0,45.473534
11:16:12.430,1007.8,29.0,45.473534
11:16:12.468,1007.75995,29.0,45.80646
11:16:12.474,1007.75995,29.0,45.80646
11:16:12.484,1007.74,29.0,45.975567
11:16:12.486,1007.74,29.0,45.975567
11:16:12.501,1007.74,29.0,45.975567
11:16:12.523,1007.74,29.0,45.975567
11:16:12.525,1007.82,29.0,45.30443
11:16:12.539,1007.82,29.0,45.30443
11:16:12.553,1007.82,29.0,45.30443
11:16:12.577,1007.74,29.0,45.975567
11:16:12.582,1007.74,29.0,45.975567
11:16:12.588,1007.74,29.0,45.975567
11:16:12.600,1007.74,29.0,45.975567
11:16:12.616,1007.82,29.0,45.30443
11:16:12.649,1007.82,29.0,45.30443
11:16:12.664,1007.82,29.0,45.30443
11:16:12.678,1007.82,29.0,45.30443
11:16:12.699,1007.82,29.0,45.30443
11:16:12.714,1007.8,29.0,45.473534
11:16:12.729,1007.8,29.0,45.473534
11:16:12.745,1007.74,29.0,45.975567
11:16:12.755,1007.74,29.0,45.975567
11:16:12.769,1007.74,29.0,45.975567
11:16:12.771,1007.86,29.0,44.9715
11:16:12.793,1007.86,29.0,44.9715
11:16:12.807,1007.86,29.0,44.9715
11:16:12.824,1007.86,29.0,44.9715
11:16:12.839,1007.75995,29.0,45.80646
11:16:12.853,1007.75995,29.0,45.80646
11:16:12.869,1007.75995,29.0,45.80646
11:16:12.886,1007.75995,29.0,45.80646
11:16:12.903,1007.66,29.0,46.644062
11:16:12.920,1007.66,29.0,46.644062
11:16:12.938,1007.75995,29.0,45.80646
11:16:12.953,1007.75995,29.0,45.80646
11:16:12.978,1007.75995,29.0,45.80646
11:16:12.991,1007.66,29.0,46.644062
11:16:13.003,1007.66,29.0,46.644062
11:16:13.026,1007.86,29.0,44.9715
11:16:13.038,1007.86,29.0,44.9715
11:16:13.054,1007.68,29.0,46.477596
11:16:13.069,1007.68,29.0,46.477596
11:16:13.085,1007.68,29.0,46.477596
11:16:13.102,1007.8,29.0,45.473534
11:16:13.118,1007.8,29.0,45.473534
11:16:13.120,1007.8,29.0,45.473534
11:16:13.122,1007.8,29.0,45.473534
11:16:13.164,1007.8,29.0,45.473534
11:16:13.186,1007.8,29.0,45.473534
11:16:13.203,1007.8,29.0,45.473534
11:16:13.255,1007.8,29.0,45.473534
11:16:13.279,1007.68,29.0,46.477596
11:16:13.308,1007.68,29.0,46.477596
11:16:13.327,1007.82,29.0,45.30443
11:16:13.345,1007.82,29.0,45.30443
11:16:13.358,1007.74,29.0,45.975567
11:16:13.371,1007.74,29.0,45.975567
11:16:13.387,1007.74,29.0,45.975567
11:16:13.390,1007.8,29.0,45.473534
11:16:13.392,1007.8,29.0,45.473534
11:16:13.406,1007.8,29.0,45.473534
11:16:13.427,1007.8,29.0,45.473534
11:16:13.446,1007.8,29.0,45.473534
11:16:13.466,1007.75995,29.0,45.80646
11:16:13.488,1007.75995,29.0,45.80646
11:16:13.502,1007.77997,29.0,45.639996
11:16:13.519,1007.77997,29.0,45.639996
11:16:13.537,1007.77997,29.0,45.639996
11:16:13.539,1007.68,29.0,46.477596
11:16:13.552,1007.68,29.0,46.477596
11:16:13.570,1007.82,29.0,45.30443
11:16:13.591,1007.82,29.0,45.30443
11:16:13.609,1007.82,29.0,45.30443
11:16:13.656,1007.82,29.0,45.30443
11:16:13.678,1007.72,29.0,46.14203
11:16:13.695,1007.72,29.0,46.14203
11:16:13.717,1007.72,29.0,46.14203
11:16:13.726,1007.8,29.0,45.473534
11:16:13.730,1007.8,29.0,45.473534
11:16:13.740,1007.8,29.0,45.473534
11:16:13.753,1007.8,29.0,45.473534
11:16:13.772,1007.8,29.0,45.473534
11:16:13.787,1007.8,29.0,45.473534
11:16:13.804,1007.75995,29.0,45.80646
11:16:13.822,1007.75995,29.0,45.80646
11:16:13.844,1007.75995,29.0,45.80646
11:16:13.858,1007.74,29.0,45.975567
11:16:13.873,1007.74,29.0,45.975567
11:16:13.889,1007.72,29.0,46.14203
11:16:13.916,1007.72,29.0,46.14203
11:16:13.933,1007.77997,29.0,45.639996
11:16:13.948,1007.77997,29.0,45.639996
11:16:13.953,1007.77997,29.0,45.639996
11:16:13.982,1007.82,29.0,45.30443
11:16:13.997,1007.82,29.0,45.30443
11:16:14.022,1007.77997,29.0,45.639996
11:16:14.039,1007.77997,29.0,45.639996
11:16:14.052,1007.72,29.0,46.14203
11:16:14.069,1007.72,29.0,46.14203
11:16:14.097,1007.72,29.0,46.14203
11:16:14.114,1007.72,29.0,46.14203
11:16:14.117,1007.74,29.0,45.975567
11:16:14.138,1007.74,29.0,45.975567
11:16:14.148,1007.74,29.0,45.975567
11:16:14.178,1007.66,29.0,46.644062
11:16:14.194,1007.66,29.0,46.644062
11:16:14.213,1007.66,29.0,46.644062
11:16:14.228,1007.74,29.0,45.975567
11:16:14.239,1007.74,29.0,45.975567
11:16:14.256,1007.8,29.0,45.473534
11:16:14.288,1007.8,29.0,45.473534
11:16:14.308,1007.77997,29.0,45.639996
11:16:14.329,1007.77997,29.0,45.639996
11:16:14.347,1007.86,29.0,44.9715
11:16:14.365,1007.86,29.0,44.9715
11:16:14.377,1007.77997,29.0,45.639996
11:16:14.391,1007.77997,29.0,45.639996
11:16:14.403,1007.77997,29.0,45.639996
11:16:14.419,1007.74,29.0,45.975567
11:16:14.437,1007.74,29.0,45.975567
11:16:14.439,1007.74,29.0,45.975567
11:16:14.441,1007.74,29.0,45.975567
11:16:14.455,1007.77997,29.0,45.639996
11:16:14.470,1007.77997,29.0,45.639996
11:16:14.486,1007.72,29.0,46.14203
11:16:14.503,1007.72,29.0,46.14203
11:16:14.521,1007.72,29.0,46.14203
11:16:14.535,1007.72,29.0,46.14203
11:16:14.538,1007.75995,29.0,45.80646
11:16:14.551,1007.75995,29.0,45.80646
11:16:14.568,1007.75995,29.0,45.80646
11:16:14.585,1007.8,29.0,45.473534
11:16:14.603,1007.8,29.0,45.473534
11:16:14.618,1007.8,29.0,45.473534
11:16:14.620,1007.77997,29.0,45.639996
11:16:14.639,1007.77997,29.0,45.639996
11:16:14.653,1007.72,29.0,46.14203
11:16:14.677,1007.72,29.0,46.14203
11:16:14.698,1007.72,29.0,46.14203
11:16:14.709,1007.77997,29.0,45.639996
11:16:14.721,1007.77997,29.0,45.639996
11:16:14.724,1007.77997,29.0,45.639996
11:16:14.739,1007.77997,29.0,45.639996
11:16:14.752,1007.8,29.0,45.473534
11:16:14.775,1007.8,29.0,45.473534
11:16:14.777,1007.8,29.0,45.473534
11:16:14.779,1007.8,29.0,45.473534
11:16:14.781,1007.77997,29.0,45.639996
11:16:14.803,1007.77997,29.0,45.639996
11:16:14.818,1007.77997,29.0,45.639996
11:16:14.835,1007.77997,29.0,45.639996
11:16:14.852,1007.86,29.0,44.9715
11:16:14.854,1007.86,29.0,44.9715
11:16:14.855,1007.86,29.0,44.9715
11:16:14.870,1007.86,29.0,44.9715
11:16:14.890,1007.86,29.0,44.9715
11:16:14.904,1007.74,29.0,45.975567
11:16:14.922,1007.74,29.0,45.975567
11:16:14.938,1007.74,29.0,45.975567
11:16:14.952,1007.68,29.0,46.477596
11:16:14.969,1007.68,29.0,46.477596
11:16:14.988,1007.68,29.0,46.477596
11:16:15.003,1007.72,29.0,46.14203
11:16:15.006,1007.72,29.0,46.14203
11:16:15.008,1007.72,29.0,46.14203
11:16:15.021,1007.86,29.0,44.9715
11:16:15.034,1007.86,29.0,44.9715
11:16:15.051,1007.86,29.0,44.9715
11:16:15.071,1007.86,29.0,44.9715
11:16:15.073,1007.77997,29.0,45.639996
11:16:15.075,1007.77997,29.0,45.639996
11:16:15.089,1007.77997,29.0,45.639996
11:16:15.104,1007.77997,29.0,45.639996
11:16:15.123,1007.68,29.0,46.477596
11:16:15.135,1007.68,29.0,46.477596
11:16:15.153,1007.68,29.0,46.477596
11:16:15.168,1007.72,29.0,46.14203
11:16:15.186,1007.72,29.0,46.14203
11:16:15.208,1007.72,29.0,46.14203
11:16:15.212,1007.77997,29.0,45.639996
11:16:15.230,1007.77997,29.0,45.639996
11:16:15.246,1007.8,29.0,45.473534
11:16:15.268,1007.8,29.0,45.473534
11:16:15.280,1007.8,29.0,45.473534
11:16:15.296,1007.8,29.0,45.473534
11:16:15.312,1007.8,29.0,45.473534
11:16:15.326,1007.8,29.0,45.473534
11:16:15.338,1007.75995,29.0,45.80646
11:16:15.358,1007.75995,29.0,45.80646
11:16:15.372,1007.77997,29.0,45.639996
11:16:15.386,1007.77997,29.0,45.639996
11:16:15.432,1007.77997,29.0,45.639996
11:16:15.450,1007.77997,29.0,45.639996
11:16:15.468,1007.72,29.0,46.14203
11:16:15.470,1007.77997,29.0,45.639996
11:16:15.485,1007.77997,29.0,45.639996
11:16:15.496,1007.77997,29.0,45.639996
11:16:15.507,1007.8,29.0,45.473534
11:16:15.518,1007.8,29.0,45.473534
11:16:15.535,1007.8,29.0,45.473534
11:16:15.552,1007.8,29.0,45.473534
11:16:15.568,1007.72,29.0,46.14203
11:16:15.588,1007.72,29.0,46.14203
11:16:15.604,1007.8,29.0,45.473534
11:16:15.621,1007.8,29.0,45.473534
11:16:15.623,1007.8,29.0,45.473534
11:16:15.625,1007.8,29.0,45.473534
11:16:15.638,1007.77997,29.0,45.639996
11:16:15.654,1007.77997,29.0,45.639996
11:16:15.669,1007.77997,29.0,45.639996
11:16:15.687,1007.77997,29.0,45.639996
11:16:15.703,1007.77997,29.0,45.639996
11:16:15.705,1007.77997,29.0,45.639996
11:16:15.707,1007.77997,29.0,45.639996
11:16:15.723,1007.72,29.0,46.14203
11:16:15.735,1007.72,29.0,46.14203
11:16:15.755,1007.72,29.0,46.14203
11:16:15.768,1007.72,29.0,46.14203
11:16:15.786,1007.86,29.0,44.9715
11:16:15.801,1007.86,29.0,44.9715
11:16:15.821,1007.72,29.0,46.14203
11:16:15.836,1007.72,29.0,46.14203
11:16:15.853,1007.8,29.0,45.473534
11:16:15.872,1007.8,29.0,45.473534
11:16:15.874,1007.8,29.0,45.473534
11:16:15.877,1007.8,29.0,45.473534
11:16:15.888,1007.68,29.0,46.477596
11:16:15.903,1007.68,29.0,46.477596
11:16:15.919,1007.68,29.0,46.477596
11:16:15.921,1007.8,29.0,45.473534
11:16:15.923,1007.8,29.0,45.473534
11:16:15.939,1007.8,29.0,45.473534
11:16:15.974,1007.8,29.0,45.473534
11:16:15.991,1007.8,29.0,45.473534
11:16:15.994,1007.8,29.0,45.473534
11:16:15.997,1007.8,29.0,45.473534
11:16:16.012,1007.8,29.0,45.473534
11:16:16.025,1007.72,29.0,46.14203
11:16:16.046,1007.72,29.0,46.14203
11:16:16.048,1007.72,29.0,46.14203
11:16:16.064,1007.72,29.0,46.14203
11:16:16.086,1007.72,29.0,46.14203
11:16:16.097,1007.72,29.0,46.14203
11:16:16.111,1007.82,29.0,45.30443
11:16:16.128,1007.82,29.0,45.30443
11:16:16.146,1007.82,29.0,45.30443
11:16:16.174,1007.8,29.0,45.473534
11:16:16.195,1007.8,29.0,45.473534
11:16:16.214,1007.77997,29.0,45.639996
11:16:16.230,1007.77997,29.0,45.639996
11:16:16.246,1007.77997,29.0,45.639996
11:16:16.260,1007.77997,29.0,45.639996
11:16:16.275,1007.77997,29.0,45.639996
11:16:16.290,1007.82,29.0,45.30443
11:16:16.304,1007.82,29.0,45.30443
11:16:16.323,1007.82,29.0,45.30443
11:16:16.345,1007.68,29.0,46.477596
11:16:16.360,1007.68,29.0,46.477596
11:16:16.375,1007.72,29.0,46.14203
11:16:16.393,1007.72,29.0,46.14203
11:16:16.411,1007.72,29.0,46.14203
11:16:16.428,1007.74,29.0,45.975567
11:16:16.443,1007.74,29.0,45.975567
11:16:16.463,1007.74,29.0,45.975567
11:16:16.479,1007.77997,29.0,45.639996
11:16:16.490,1007.77997,29.0,45.639996
11:16:16.502,1007.77997,29.0,45.639996
11:16:16.525,1007.77997,29.0,45.639996
11:16:16.537,1007.77997,29.0,45.639996
11:16:16.556,1007.74,29.0,45.975567
11:16:16.569,1007.74,29.0,45.975567
11:16:16.589,1007.74,29.0,45.975567
11:16:16.607,1007.8,29.0,45.473534
11:16:16.622,1007.8,29.0,45.473534
11:16:16.636,1007.8,29.0,45.473534
11:16:16.654,1007.74,29.0,45.975567
11:16:16.675,1007.74,29.0,45.975567
11:16:16.679,1007.86,29.0,44.9715
11:16:16.683,1007.86,29.0,44.9715
11:16:16.686,1007.86,29.0,44.9715
11:16:16.704,1007.86,29.0,44.9715
11:16:16.720,1007.86,29.0,44.9715
11:16:16.734,1007.86,29.0,44.9715
11:16:16.754,1007.86,29.0,44.9715
11:16:16.769,1007.86,29.0,44.9715
11:16:16.784,1007.74,29.0,45.975567
11:16:16.801,1007.74,29.0,45.975567
11:16:16.817,1007.86,29.0,44.9715
11:16:16.837,1007.86,29.0,44.9715
11:16:16.852,1007.86,29.0,44.9715
11:16:16.870,1007.72,29.0,46.14203
11:16:16.887,1007.72,29.0,46.14203
11:16:16.901,1007.68,29.0,46.477596
11:16:16.917,1007.68,29.0,46.477596
11:16:16.937,1007.68,29.0,46.477596
11:16:16.952,1007.8,29.0,45.473534
11:16:16.970,1007.8,29.0,45.473534
11:16:16.993,1007.72,29.0,46.14203
11:16:17.005,1007.72,29.0,46.14203
11:16:17.020,1007.77997,29.0,45.639996
11:16:17.036,1007.77997,29.0,45.639996
11:16:17.038,1007.77997,29.0,45.639996
11:16:17.056,1007.77997,29.0,45.639996
11:16:17.068,1007.82,29.0,45.30443
11:16:17.088,1007.82,29.0,45.30443
11:16:17.103,1007.82,29.0,45.30443
11:16:17.119,1007.77997,29.0,45.639996
11:16:17.137,1007.77997,29.0,45.639996
11:16:17.152,1007.8,29.0,45.473534
11:16:17.169,1007.8,29.0,45.473534
11:16:17.186,1007.56,29.0,47.47902
11:16:17.202,1007.56,29.0,47.47902
11:16:17.223,1007.56,29.0,47.47902
11:16:17.225,1007.68,29.0,46.477596
11:16:17.227,1007.68,29.0,46.477596
11:16:17.229,1007.68,29.0,46.477596
11:16:17.253,1007.68,29.0,46.477596
11:16:17.257,1007.75995,29.0,45.80646
11:16:17.270,1007.75995,29.0,45.80646
11:16:17.284,1007.75995,29.0,45.80646
11:16:17.303,1007.75995,29.0,45.80646
11:16:17.306,1007.8,29.0,45.473534
11:16:17.308,1007.8,29.0,45.473534
11:16:17.318,1007.8,29.0,45.473534
11:16:17.335,1007.8,29.0,45.473534
11:16:17.351,1007.74,29.0,45.975567
11:16:17.353,1007.74,29.0,45.975567
11:16:17.373,1007.74,29.0,45.975567
11:16:17.387,1007.72,29.0,46.14203
11:16:17.404,1007.72,29.0,46.14203
11:16:17.420,1007.72,29.0,46.14203
11:16:17.437,1007.8,29.0,45.473534
11:16:17.454,1007.8,29.0,45.473534
11:16:17.469,1007.68,29.0,46.477596
11:16:17.484,1007.68,29.0,46.477596
11:16:17.502,1007.68,29.0,46.477596
11:16:17.518,1007.74,29.0,45.975567
11:16:17.535,1007.74,29.0,45.975567
11:16:17.552,1007.74,29.0,45.975567
11:16:17.568,1007.74,29.0,45.975567
11:16:17.586,1007.74,29.0,45.975567
11:16:17.603,1007.66,29.0,46.644062
11:16:17.620,1007.66,29.0,46.644062
11:16:17.637,1007.77997,29.0,45.639996
11:16:17.652,1007.77997,29.0,45.639996
11:16:17.670,1007.77997,29.0,45.639996
11:16:17.674,1007.8,29.0,45.473534
11:16:17.677,1007.8,29.0,45.473534
11:16:17.688,1007.8,29.0,45.473534
11:16:17.702,1007.8,29.0,45.473534
11:16:17.718,1007.77997,29.0,45.639996
11:16:17.720,1007.77997,29.0,45.639996
11:16:17.722,1007.77997,29.0,45.639996
11:16:17.738,1007.8,29.0,45.473534
11:16:17.754,1007.8,29.0,45.473534
11:16:17.773,1007.8,29.0,45.473534
11:16:17.788,1007.8,29.0,45.473534
11:16:17.790,1007.8,29.0,45.473534
11:16:17.791,1007.8,29.0,45.473534
11:16:17.804,1007.8,29.0,45.473534
11:16:17.849,1007.8,29.0,45.473534
11:16:17.858,1007.72,29.0,46.14203
11:16:17.873,1007.74,29.0,45.975567
11:16:17.889,1007.74,29.0,45.975567
11:16:17.905,1007.86,29.0,44.9715
11:16:17.922,1007.86,29.0,44.9715
11:16:17.934,1007.86,29.0,44.9715
11:16:17.952,1007.86,29.0,44.9715
11:16:17.967,1007.82,29.0,45.30443
11:16:17.984,1007.82,29.0,45.30443
11:16:18.001,1007.82,29.0,45.30443
11:16:18.003,1007.77997,29.0,45.639996
11:16:18.005,1007.77997,29.0,45.639996
11:16:18.019,1007.77997,29.0,45.639996
11:16:18.061,1007.74,29.0,45.975567
11:16:18.078,1007.74,29.0,45.975567
11:16:18.090,1007.74,29.0,45.975567
11:16:18.092,1007.74,29.0,45.975567
11:16:18.104,1007.75995,29.0,45.80646
11:16:18.124,1007.75995,29.0,45.80646
11:16:18.139,1007.75995,29.0,45.80646
11:16:18.153,1007.86,29.0,44.9715
11:16:18.167,1007.86,29.0,44.9715
11:16:18.184,1007.86,29.0,44.9715
11:16:18.201,1007.86,29.0,44.9715
11:16:18.217,1007.68,29.0,46.477596
11:16:18.234,1007.68,29.0,46.477596
11:16:18.251,1007.68,29.0,46.477596
11:16:18.269,1007.77997,29.0,45.639996
11:16:18.285,1007.77997,29.0,45.639996
11:16:18.302,1007.74,29.0,45.975567
11:16:18.304,1007.74,29.0,45.975567
11:16:18.306,1007.74,29.0,45.975567
11:16:18.323,1007.74,29.0,45.975567
11:16:18.336,1007.77997,29.0,45.639996
11:16:18.353,1007.77997,29.0,45.639996
11:16:18.355,1007.77997,29.0,45.639996
11:16:18.357,1007.77997,29.0,45.639996
11:16:18.370,1007.8,29.0,45.473534
11:16:18.385,1007.8,29.0,45.473534
11:16:18.405,1007.8,29.0,45.473534
11:16:18.418,1007.74,29.0,45.975567
11:16:18.437,1007.74,29.0,45.975567
11:16:18.440,1007.74,29.0,45.975567
11:16:18.441,1007.74,29.0,45.975567
11:16:18.444,1007.68,29.0,46.477596
11:16:18.456,1007.68,29.0,46.477596
11:16:18.470,1007.68,29.0,46.477596
11:16:18.488,1007.74,29.0,45.975567
11:16:18.508,1007.74,29.0,45.975567
11:16:18.522,1007.74,29.0,45.975567
11:16:18.535,1007.77997,29.0,45.639996
11:16:18.537,1007.77997,29.0,45.639996
11:16:18.540,1007.77997,29.0,45.639996
11:16:18.559,1007.77997,29.0,45.639996
11:16:18.590,1007.66,29.0,46.644062
11:16:18.604,1007.66,29.0,46.644062
11:16:18.626,1007.74,29.0,45.975567
11:16:18.641,1007.74,29.0,45.975567
11:16:18.656,1007.74,29.0,45.975567
11:16:18.679,1007.8,29.0,45.473534
11:16:18.681,1007.8,29.0,45.473534
11:16:18.695,1007.8,29.0,45.473534
11:16:18.708,1007.8,29.0,45.473534
11:16:18.720,1007.8,29.0,45.473534
11:16:18.737,1007.8,29.0,45.473534
11:16:18.751,1007.8,29.0,45.473534
11:16:18.778,1007.68,29.0,46.477596
11:16:18.789,1007.68,29.0,46.477596
11:16:18.803,1007.8,29.0,45.473534
11:16:18.819,1007.8,29.0,45.473534
11:16:18.836,1007.8,29.0,45.473534
11:16:18.852,1007.74,29.0,45.975567
11:16:18.854,1007.74,29.0,45.975567
11:16:18.856,1007.74,29.0,45.975567
11:16:18.870,1007.74,29.0,45.975567
11:16:18.891,1007.82,29.0,45.30443
11:16:18.907,1007.82,29.0,45.30443
11:16:18.923,1007.74,29.0,45.975567
11:16:18.939,1007.74,29.0,45.975567
11:16:18.952,1007.74,29.0,45.975567
11:16:18.969,1007.74,29.0,45.975567
11:16:18.985,1007.72,29.0,46.14203
11:16:19.006,1007.72,29.0,46.14203
11:16:19.010,1007.72,29.0,46.14203
11:16:19.012,1007.72,29.0,46.14203
11:16:19.014,1007.72,29.0,46.14203
11:16:19.035,1007.72,29.0,46.14203
11:16:19.052,1007.72,29.0,46.14203
11:16:19.069,1007.8,29.0,45.473534
11:16:19.085,1007.8,29.0,45.473534
11:16:19.102,1007.8,29.0,45.473534
11:16:19.119,1007.82,29.0,45.30443
11:16:19.135,1007.82,29.0,45.30443
11:16:19.157,1007.88,29.0,44.80504
11:16:19.169,1007.88,29.0,44.80504
11:16:19.186,1007.88,29.0,44.80504
11:16:19.190,1007.72,29.0,46.14203
11:16:19.194,1007.72,29.0,46.14203
11:16:19.207,1007.72,29.0,46.14203
11:16:19.222,1007.72,29.0,46.14203
11:16:19.237,1007.82,29.0,45.30443
11:16:19.252,1007.82,29.0,45.30443
11:16:19.268,1007.82,29.0,45.30443
11:16:19.285,1007.68,29.0,46.477596
11:16:19.289,1007.68,29.0,46.477596
11:16:19.291,1007.68,29.0,46.477596
11:16:19.303,1007.74,29.0,45.975567
11:16:19.323,1007.74,29.0,45.975567
11:16:19.336,1007.74,29.0,45.975567
11:16:19.352,1007.74,29.0,45.975567
11:16:19.372,1007.72,29.0,46.14203
11:16:19.374,1007.72,29.0,46.14203
11:16:19.378,1007.72,29.0,46.14203
11:16:19.390,1007.72,29.0,46.14203
11:16:19.402,1007.8,29.0,45.473534
11:16:19.418,1007.8,29.0,45.473534
11:16:19.435,1007.8,29.0,45.473534
11:16:19.452,1007.72,29.0,46.14203
11:16:19.468,1007.72,29.0,46.14203
11:16:19.486,1007.72,29.0,46.14203
11:16:19.489,1007.74,29.0,45.975567
11:16:19.491,1007.74,29.0,45.975567
11:16:19.506,1007.74,29.0,45.975567
11:16:19.519,1007.74,29.0,45.975567
11:16:19.536,1007.77997,29.0,45.639996
11:16:19.552,1007.77997,29.0,45.639996
11:16:19.569,1007.77997,29.0,45.639996
11:16:19.586,1007.77997,29.0,45.639996
11:16:19.603,1007.77997,29.0,45.639996
11:16:19.621,1007.74,29.0,45.975567
11:16:19.636,1007.74,29.0,45.975567
11:16:19.653,1007.74,29.0,45.975567
11:16:19.669,1007.74,29.0,45.975567
11:16:19.672,1007.74,29.0,45.975567
11:16:19.674,1007.74,29.0,45.975567
11:16:19.704,1007.77997,29.0,45.639996
11:16:19.719,1007.77997,29.0,45.639996
11:16:19.721,1007.77997,29.0,45.639996
