timestamp,[m] Baro ,[cm] Down,[m] Abs,[m] Rel
18:27:25.972,57.43775,73.608154,57.33623,0.73608154
18:27:25.982,57.43775,73.608154,57.33623,0.73608154
18:27:25.991,57.43775,73.53904,57.33554,0.7353904
18:27:26.002,57.43775,73.53904,57.33554,0.7353904
18:27:26.014,57.10218,73.53904,57.33554,0.7353904
18:27:26.022,57.10218,73.53904,57.33554,0.7353904
18:27:26.033,57.10218,73.53904,57.33554,0.7353904
18:27:26.044,57.10218,73.53904,57.33554,0.7353904
18:27:26.053,57.93978,73.608154,57.33623,0.73608154
18:27:26.063,57.93978,73.608154,57.33623,0.73608154
18:27:26.075,57.93978,73.608154,57.33623,0.73608154
18:27:26.084,57.93978,73.608154,57.33623,0.73608154
18:27:26.096,56.93572,73.608154,57.33623,0.73608154
18:27:26.106,56.93572,73.608154,57.33623,0.73608154
18:27:26.118,56.93572,73.608154,57.33623,0.73608154
18:27:26.127,56.93572,73.608154,57.33623,0.73608154
18:27:26.137,56.93572,73.608154,57.33623,0.73608154
18:27:26.147,56.93572,73.608154,57.33623,0.73608154
18:27:26.157,56.93572,73.608154,57.33623,0.73608154
18:27:26.167,56.93572,73.608154,57.33623,0.73608154
18:27:26.177,56.93572,73.608154,57.33623,0.73608154
18:27:26.187,56.433685,73.608154,57.33623,0.73608154
18:27:26.197,56.433685,73.608154,57.33623,0.73608154
18:27:26.207,56.433685,73.608154,57.33623,0.73608154
18:27:26.217,56.433685,73.608154,57.33623,0.73608154
18:27:26.227,56.93572,73.608154,57.33623,0.73608154
18:27:26.239,56.93572,73.608154,57.33623,0.73608154
18:27:26.247,56.93572,73.608154,57.33623,0.73608154
18:27:26.257,56.93572,73.608154,57.33623,0.73608154
18:27:26.267,57.10218,73.608154,57.33623,0.73608154
18:27:26.277,57.10218,73.608154,57.33623,0.73608154
18:27:26.287,57.10218,73.608154,57.33623,0.73608154
18:27:26.298,57.10218,73.608154,57.33623,0.73608154
18:27:26.308,56.93572,73.608154,57.33623,0.73608154
18:27:26.318,56.93572,73.608154,57.33623,0.73608154
18:27:26.328,56.93572,73.608154,57.33623,0.73608154
18:27:26.337,56.93572,73.608154,57.33623,0.73608154
18:27:26.348,56.93572,73.608154,57.33623,0.73608154
18:27:26.358,56.93572,73.608154,57.33623,0.73608154
18:27:26.371,56.93572,73.608154,57.33623,0.73608154
18:27:26.382,56.93572,73.608154,57.33623,0.73608154
18:27:26.391,58.106247,73.608154,57.33623,0.73608154
18:27:26.401,58.106247,73.608154,57.33623,0.73608154
18:27:26.411,58.106247,73.608154,57.33623,0.73608154
18:27:26.422,58.106247,73.608154,57.33623,0.73608154
18:27:26.432,57.604214,73.608154,57.33623,0.73608154
18:27:26.443,57.604214,73.608154,57.33623,0.73608154
18:27:26.453,57.604214,73.608154,57.33623,0.73608154
18:27:26.464,57.604214,73.608154,57.33623,0.73608154
18:27:26.475,56.93572,73.608154,57.33623,0.73608154
18:27:26.485,56.93572,73.608154,57.33623,0.73608154
18:27:26.495,56.93572,73.608154,57.33623,0.73608154
18:27:26.505,56.93572,73.608154,57.33623,0.73608154
18:27:26.515,56.60015,73.608154,57.33623,0.73608154
18:27:26.525,56.60015,73.608154,57.33623,0.73608154
18:27:26.535,56.60015,73.608154,57.33623,0.73608154
18:27:26.545,56.60015,73.608154,57.33623,0.73608154
18:27:26.555,56.93572,73.608154,57.33623,0.73608154
18:27:26.565,56.93572,73.608154,57.33623,0.73608154
18:27:26.575,56.93572,73.608154,57.33623,0.73608154
18:27:26.585,56.93572,73.608154,57.33623,0.73608154
18:27:26.595,57.10218,73.608154,57.33623,0.73608154
18:27:26.605,57.10218,73.608154,57.33623,0.73608154
18:27:26.615,57.10218,73.608154,57.33623,0.73608154
18:27:26.625,57.10218,73.608154,57.33623,0.73608154
18:27:26.635,58.106247,73.608154,57.33623,0.73608154
18:27:26.645,58.106247,73.608154,57.33623,0.73608154
18:27:26.658,58.106247,73.608154,57.33623,0.73608154
18:27:26.666,58.106247,73.608154,57.33623,0.73608154
18:27:26.677,56.93572,73.608154,57.33623,0.73608154
18:27:26.687,56.93572,73.608154,57.33623,0.73608154
18:27:26.697,56.93572,73.608154,57.33623,0.73608154
18:27:26.707,56.93572,73.608154,57.33623,0.73608154
18:27:26.717,56.93572,73.608154,57.33623,0.73608154
18:27:26.727,56.93572,73.608154,57.33623,0.73608154
18:27:26.737,56.93572,73.608154,57.33623,0.73608154
18:27:26.747,56.93572,73.608154,57.33623,0.73608154
18:27:26.757,56.433685,73.608154,57.33623,0.73608154
18:27:26.768,56.433685,73.608154,57.33623,0.73608154
18:27:26.779,56.433685,73.608154,57.33623,0.73608154
18:27:26.790,56.433685,73.608154,57.33623,0.73608154
18:27:26.801,56.433685,73.608154,57.33623,0.73608154
18:27:26.810,56.433685,73.608154,57.33623,0.73608154
18:27:26.822,56.433685,73.608154,57.33623,0.73608154
18:27:26.832,56.433685,73.608154,57.33623,0.73608154
18:27:26.841,56.60015,73.608154,57.33623,0.73608154
18:27:26.851,56.60015,73.608154,57.33623,0.73608154
18:27:26.862,56.60015,73.53904,57.33554,0.7353904
18:27:26.873,56.60015,73.53904,57.33554,0.7353904
18:27:26.881,56.93572,73.53904,57.33554,0.7353904
18:27:26.896,56.93572,73.53904,57.33554,0.7353904
18:27:26.904,56.93572,73.53904,57.33554,0.7353904
18:27:26.914,56.93572,73.53904,57.33554,0.7353904
18:27:26.925,56.93572,73.53904,57.33554,0.7353904
18:27:26.935,56.93572,73.53904,57.33554,0.7353904
18:27:26.945,56.433685,73.53904,57.33554,0.7353904
18:27:26.954,56.433685,73.53904,57.33554,0.7353904
18:27:26.965,56.433685,73.608154,57.33623,0.73608154
18:27:26.974,56.433685,73.608154,57.33623,0.73608154
18:27:26.984,56.93572,73.608154,57.33623,0.73608154
18:27:26.994,56.93572,73.608154,57.33623,0.73608154
18:27:27.004,56.93572,73.608154,57.33623,0.73608154
18:27:27.013,56.93572,73.608154,57.33623,0.73608154
18:27:27.024,57.10218,73.608154,57.33623,0.73608154
18:27:27.034,57.10218,73.608154,57.33623,0.73608154
18:27:27.044,57.10218,73.608154,57.33623,0.73608154
18:27:27.054,57.10218,73.608154,57.33623,0.73608154
18:27:27.064,56.93572,73.608154,57.33623,0.73608154
18:27:27.074,56.93572,73.608154,57.33623,0.73608154
18:27:27.084,56.93572,73.608154,57.33623,0.73608154
18:27:27.094,56.93572,73.608154,57.33623,0.73608154
18:27:27.104,56.93572,73.608154,57.33623,0.73608154
18:27:27.116,56.93572,73.608154,57.33623,0.73608154
18:27:27.125,56.93572,73.608154,57.33623,0.73608154
18:27:27.136,56.93572,73.608154,57.33623,0.73608154
18:27:27.147,56.433685,73.608154,57.33623,0.73608154
18:27:27.158,56.433685,73.608154,57.33623,0.73608154
18:27:27.170,56.433685,73.608154,57.33623,0.73608154
18:27:27.179,56.433685,73.608154,57.33623,0.73608154
18:27:27.189,56.60015,73.608154,57.33623,0.73608154
18:27:27.200,56.60015,73.608154,57.33623,0.73608154
18:27:27.209,56.60015,73.53904,57.33554,0.7353904
18:27:27.219,56.60015,73.53904,57.33554,0.7353904
18:27:27.229,57.10218,73.53904,57.33554,0.7353904
18:27:27.239,57.10218,73.53904,57.33554,0.7353904
18:27:27.249,57.10218,73.53904,57.33554,0.7353904
18:27:27.259,57.10218,73.53904,57.33554,0.7353904
18:27:27.269,57.10218,73.608154,57.33623,0.73608154
18:27:27.279,57.10218,73.608154,57.33623,0.73608154
18:27:27.291,57.10218,73.608154,57.33623,0.73608154
18:27:27.300,57.10218,73.608154,57.33623,0.73608154
18:27:27.309,57.93978,73.608154,57.33623,0.73608154
18:27:27.319,57.93978,73.608154,57.33623,0.73608154
18:27:27.329,57.93978,73.608154,57.33623,0.73608154
18:27:27.339,57.93978,73.608154,57.33623,0.73608154
18:27:27.350,57.43775,73.53904,57.33554,0.7353904
18:27:27.360,57.43775,73.53904,57.33554,0.7353904
18:27:27.370,57.43775,73.53904,57.33554,0.7353904
18:27:27.381,57.43775,73.53904,57.33554,0.7353904
18:27:27.393,57.10218,73.53904,57.33554,0.7353904
18:27:27.401,57.10218,73.53904,57.33554,0.7353904
18:27:27.410,57.10218,73.608154,57.33623,0.73608154
18:27:27.421,57.10218,73.608154,57.33623,0.73608154
18:27:27.431,57.93978,73.608154,57.33623,0.73608154
18:27:27.441,57.93978,73.608154,57.33623,0.73608154
18:27:27.451,57.93978,73.608154,57.33623,0.73608154
18:27:27.461,57.93978,73.608154,57.33623,0.73608154
18:27:27.471,57.604214,73.608154,57.33623,0.73608154
18:27:27.481,57.604214,73.608154,57.33623,0.73608154
18:27:27.491,57.604214,73.608154,57.33623,0.73608154
18:27:27.502,57.604214,73.608154,57.33623,0.73608154
18:27:27.513,56.93572,73.608154,57.33623,0.73608154
18:27:27.524,56.93572,73.608154,57.33623,0.73608154
18:27:27.534,56.93572,73.608154,57.33623,0.73608154
18:27:27.544,56.93572,73.608154,57.33623,0.73608154
18:27:27.554,56.433685,73.608154,57.33623,0.73608154
18:27:27.565,56.433685,73.608154,57.33623,0.73608154
18:27:27.574,56.433685,73.608154,57.33623,0.73608154
18:27:27.585,56.433685,73.608154,57.33623,0.73608154
18:27:27.596,56.433685,73.608154,57.33623,0.73608154
18:27:27.604,57.43775,73.608154,57.33623,0.73608154
18:27:27.614,57.43775,73.608154,57.33623,0.73608154
18:27:27.625,57.43775,73.608154,57.33623,0.73608154
18:27:27.634,57.43775,73.608154,57.33623,0.73608154
18:27:27.644,57.43775,73.608154,57.33623,0.73608154
18:27:27.654,57.43775,73.608154,57.33623,0.73608154
18:27:27.664,57.43775,73.608154,57.33623,0.73608154
18:27:27.674,57.43775,73.608154,57.33623,0.73608154
18:27:27.684,57.604214,73.608154,57.33623,0.73608154
18:27:27.694,57.604214,73.608154,57.33623,0.73608154
18:27:27.704,57.604214,73.608154,57.33623,0.73608154
18:27:27.715,57.604214,73.608154,57.33623,0.73608154
18:27:27.724,56.93572,73.608154,57.33623,0.73608154
18:27:27.734,56.93572,73.608154,57.33623,0.73608154
18:27:27.745,56.93572,73.608154,57.33623,0.73608154
18:27:27.756,56.93572,73.608154,57.33623,0.73608154
18:27:27.765,56.098118,73.608154,57.33623,0.73608154
18:27:27.775,56.098118,73.608154,57.33623,0.73608154
18:27:27.785,56.098118,73.608154,57.33623,0.73608154
18:27:27.795,56.098118,73.608154,57.33623,0.73608154
18:27:27.805,57.43775,73.608154,57.33623,0.73608154
18:27:27.815,57.43775,73.608154,57.33623,0.73608154
18:27:27.825,57.43775,73.608154,57.33623,0.73608154
18:27:27.835,57.43775,73.608154,57.33623,0.73608154
18:27:27.845,57.10218,73.608154,57.33623,0.73608154
18:27:27.856,57.10218,73.608154,57.33623,0.73608154
18:27:27.868,57.10218,73.608154,57.33623,0.73608154
18:27:27.881,57.10218,73.608154,57.33623,0.73608154
18:27:27.887,56.93572,73.608154,57.33623,0.73608154
18:27:27.897,56.93572,73.608154,57.33623,0.73608154
18:27:27.915,56.93572,73.608154,57.33623,0.73608154
18:27:27.928,57.43775,73.608154,57.33623,0.73608154
18:27:27.938,57.43775,73.53904,57.33554,0.7353904
18:27:27.948,57.43775,73.53904,57.33554,0.7353904
18:27:27.960,57.43775,73.53904,57.33554,0.7353904
18:27:27.970,57.43775,73.53904,57.33554,0.7353904
18:27:27.978,57.10218,73.53904,57.33554,0.7353904
18:27:27.988,57.10218,73.53904,57.33554,0.7353904
18:27:28.001,57.10218,73.608154,57.33623,0.73608154
18:27:28.011,57.10218,73.608154,57.33623,0.73608154
18:27:28.021,56.93572,73.608154,57.33623,0.73608154
18:27:28.033,56.93572,73.608154,57.33623,0.73608154
18:27:28.042,56.93572,73.608154,57.33623,0.73608154
18:27:28.051,56.93572,73.608154,57.33623,0.73608154
18:27:28.061,57.10218,73.608154,57.33623,0.73608154
18:27:28.070,57.10218,73.608154,57.33623,0.73608154
18:27:28.081,57.10218,73.608154,57.33623,0.73608154
18:27:28.091,57.10218,73.608154,57.33623,0.73608154
18:27:28.100,56.93572,73.608154,57.33623,0.73608154
18:27:28.110,56.93572,73.608154,57.33623,0.73608154
18:27:28.121,56.93572,73.608154,57.33623,0.73608154
18:27:28.131,56.93572,73.608154,57.33623,0.73608154
18:27:28.140,57.43775,73.608154,57.33623,0.73608154
18:27:28.151,57.43775,73.608154,57.33623,0.73608154
18:27:28.161,57.43775,73.608154,57.33623,0.73608154
18:27:28.171,57.43775,73.608154,57.33623,0.73608154
18:27:28.181,57.43775,73.608154,57.33623,0.73608154
18:27:28.191,57.43775,73.608154,57.33623,0.73608154
18:27:28.202,57.43775,73.608154,57.33623,0.73608154
18:27:28.213,57.43775,73.608154,57.33623,0.73608154
18:27:28.224,57.10218,73.608154,57.33623,0.73608154
18:27:28.236,57.10218,73.608154,57.33623,0.73608154
18:27:28.245,57.10218,73.608154,57.33623,0.73608154
18:27:28.255,57.10218,73.608154,57.33623,0.73608154
18:27:28.266,56.60015,73.608154,57.33623,0.73608154
18:27:28.275,56.60015,73.608154,57.33623,0.73608154
18:27:28.285,56.60015,73.608154,57.33623,0.73608154
18:27:28.295,56.60015,73.608154,57.33623,0.73608154
18:27:28.306,57.10218,73.608154,57.33623,0.73608154
18:27:28.315,57.10218,73.608154,57.33623,0.73608154
18:27:28.326,57.10218,73.608154,57.33623,0.73608154
18:27:28.335,57.10218,73.608154,57.33623,0.73608154
18:27:28.345,56.60015,73.608154,57.33623,0.73608154
18:27:28.355,56.60015,73.608154,57.33623,0.73608154
18:27:28.366,56.60015,73.608154,57.33623,0.73608154
18:27:28.375,56.60015,73.608154,57.33623,0.73608154
18:27:28.385,57.43775,73.608154,57.33623,0.73608154
18:27:28.395,57.43775,73.608154,57.33623,0.73608154
18:27:28.405,57.43775,73.608154,57.33623,0.73608154
18:27:28.416,57.43775,73.608154,57.33623,0.73608154
18:27:28.425,57.604214,73.608154,57.33623,0.73608154
18:27:28.435,57.604214,73.608154,57.33623,0.73608154
18:27:28.446,57.604214,73.608154,57.33623,0.73608154
18:27:28.456,57.604214,73.608154,57.33623,0.73608154
18:27:28.465,57.604214,73.608154,57.33623,0.73608154
18:27:28.476,57.604214,73.608154,57.33623,0.73608154
18:27:28.486,57.604214,73.608154,57.33623,0.73608154
18:27:28.496,57.604214,73.608154,57.33623,0.73608154
18:27:28.507,56.60015,73.608154,57.33623,0.73608154
18:27:28.516,56.60015,73.608154,57.33623,0.73608154
18:27:28.526,56.60015,73.608154,57.33623,0.73608154
18:27:28.537,56.60015,73.608154,57.33623,0.73608154
18:27:28.547,57.10218,73.608154,57.33623,0.73608154
18:27:28.557,57.10218,73.608154,57.33623,0.73608154
18:27:28.568,57.10218,73.608154,57.33623,0.73608154
18:27:28.578,57.10218,73.608154,57.33623,0.73608154
18:27:28.588,57.10218,73.608154,57.33623,0.73608154
18:27:28.598,57.10218,73.608154,57.33623,0.73608154
18:27:28.608,57.10218,73.608154,57.33623,0.73608154
18:27:28.618,57.10218,73.608154,57.33623,0.73608154
18:27:28.628,56.60015,73.608154,57.33623,0.73608154
18:27:28.638,56.60015,73.608154,57.33623,0.73608154
18:27:28.648,56.60015,73.608154,57.33623,0.73608154
18:27:28.658,56.60015,73.53904,57.33554,0.7353904
18:27:28.668,56.93572,73.53904,57.33554,0.7353904
18:27:28.678,56.93572,73.53904,57.33554,0.7353904
18:27:28.688,56.93572,73.53904,57.33554,0.7353904
18:27:28.698,56.93572,73.53904,57.33554,0.7353904
18:27:28.708,56.433685,73.53904,57.33554,0.7353904
18:27:28.718,56.433685,73.608154,57.33623,0.73608154
18:27:28.728,56.433685,73.608154,57.33623,0.73608154
18:27:28.738,56.433685,73.608154,57.33623,0.73608154
18:27:28.748,57.43775,73.608154,57.33623,0.73608154
18:27:28.758,57.43775,73.608154,57.33623,0.73608154
18:27:28.769,57.43775,73.608154,57.33623,0.73608154
18:27:28.779,57.43775,73.608154,57.33623,0.73608154
18:27:28.788,57.604214,73.608154,57.33623,0.73608154
18:27:28.798,57.604214,73.608154,57.33623,0.73608154
18:27:28.810,57.604214,73.608154,57.33623,0.73608154
18:27:28.820,57.604214,73.608154,57.33623,0.73608154
18:27:28.829,56.93572,73.608154,57.33623,0.73608154
18:27:28.839,56.93572,73.608154,57.33623,0.73608154
18:27:28.849,56.93572,73.608154,57.33623,0.73608154
18:27:28.859,56.93572,73.53904,57.33554,0.7353904
18:27:28.870,56.433685,73.53904,57.33554,0.7353904
18:27:28.880,56.433685,73.53904,57.33554,0.7353904
18:27:28.889,56.433685,73.53904,57.33554,0.7353904
18:27:28.900,56.433685,76.09633,57.361115,0.76096326
18:27:28.911,56.60015,76.09633,57.361115,0.76096326
18:27:28.922,56.60015,76.09633,57.361115,0.76096326
18:27:28.934,56.60015,76.09633,57.361115,0.76096326
18:27:28.943,56.60015,76.09633,57.361115,0.76096326
18:27:28.953,56.60015,76.09633,57.361115,0.76096326
18:27:28.965,56.60015,76.09633,57.361115,0.76096326
18:27:28.973,56.60015,76.09633,57.361115,0.76096326
18:27:28.983,56.60015,76.09633,57.361115,0.76096326
18:27:28.994,57.10218,76.09633,57.361115,0.76096326
18:27:29.003,57.10218,76.09633,57.361115,0.76096326
18:27:29.013,57.10218,76.09633,57.361115,0.76096326
18:27:29.024,57.10218,76.09633,57.361115,0.76096326
18:27:29.033,57.43775,76.09633,57.361115,0.76096326
18:27:29.043,57.43775,76.09633,57.361115,0.76096326
18:27:29.055,57.43775,76.09633,57.361115,0.76096326
18:27:29.065,57.43775,76.09633,57.361115,0.76096326
18:27:29.073,56.93572,76.09633,57.361115,0.76096326
18:27:29.083,56.93572,76.09633,57.361115,0.76096326
18:27:29.094,56.93572,76.09633,57.361115,0.76096326
18:27:29.103,56.93572,76.09633,57.361115,0.76096326
18:27:29.115,56.93572,76.09633,57.361115,0.76096326
18:27:29.126,56.60015,341.36218,60.01377,3.413622
18:27:29.135,56.60015,341.36218,60.01377,3.413622
18:27:29.145,56.60015,341.36218,60.01377,3.413622
18:27:29.156,56.60015,341.36218,60.01377,3.413622
18:27:29.165,57.43775,341.36218,60.01377,3.413622
18:27:29.175,57.43775,341.36218,60.01377,3.413622
18:27:29.185,57.43775,341.36218,60.01377,3.413622
18:27:29.195,57.43775,341.36218,60.01377,3.413622
18:27:29.207,56.60015,180.1845,58.401997,1.801845
18:27:29.217,56.60015,180.1845,58.401997,1.801845
18:27:29.228,56.60015,180.1845,58.401997,1.801845
18:27:29.239,56.60015,180.1845,58.401997,1.801845
18:27:29.248,57.43775,180.1845,58.401997,1.801845
18:27:29.259,57.43775,180.1845,58.401997,1.801845
18:27:29.270,57.43775,180.1845,58.401997,1.801845
18:27:29.281,57.43775,180.1845,58.401997,1.801845
18:27:29.292,56.60015,180.1845,58.401997,1.801845
18:27:29.302,56.60015,177.69632,58.377113,1.7769632
18:27:29.312,56.60015,177.69632,58.377113,1.7769632
18:27:29.322,56.60015,177.69632,58.377113,1.7769632
18:27:29.332,57.10218,177.69632,58.377113,1.7769632
18:27:29.342,57.10218,177.76544,58.377804,1.7776544
18:27:29.352,57.10218,177.76544,58.377804,1.7776544
18:27:29.362,57.10218,177.76544,58.377804,1.7776544
18:27:29.372,57.93978,177.76544,58.377804,1.7776544
18:27:29.382,57.93978,177.76544,58.377804,1.7776544
18:27:29.392,57.93978,177.76544,58.377804,1.7776544
18:27:29.402,57.93978,177.76544,58.377804,1.7776544
18:27:29.412,57.604214,177.76544,58.377804,1.7776544
18:27:29.422,57.604214,177.76544,58.377804,1.7776544
18:27:29.432,57.604214,177.76544,58.377804,1.7776544
18:27:29.442,57.604214,177.69632,58.377113,1.7769632
18:27:29.453,56.93572,177.69632,58.377113,1.7769632
18:27:29.462,56.93572,177.69632,58.377113,1.7769632
18:27:29.472,56.93572,177.69632,58.377113,1.7769632
18:27:29.484,56.93572,177.69632,58.377113,1.7769632
18:27:29.492,56.93572,177.76544,58.377804,1.7776544
18:27:29.502,56.93572,177.76544,58.377804,1.7776544
18:27:29.514,56.93572,177.76544,58.377804,1.7776544
18:27:29.522,56.93572,177.76544,58.377804,1.7776544
18:27:29.533,56.60015,177.76544,58.377804,1.7776544
18:27:29.545,56.60015,177.76544,58.377804,1.7776544
18:27:29.553,56.60015,177.69632,58.377113,1.7769632
18:27:29.565,56.60015,177.69632,58.377113,1.7769632
18:27:29.574,56.93572,177.69632,58.377113,1.7769632
18:27:29.587,56.93572,177.69632,58.377113,1.7769632
18:27:29.594,56.93572,177.69632,58.377113,1.7769632
18:27:29.606,56.93572,177.69632,58.377113,1.7769632
18:27:29.615,57.10218,177.69632,58.377113,1.7769632
18:27:29.626,57.10218,177.69632,58.377113,1.7769632
18:27:29.638,57.10218,177.69632,58.377113,1.7769632
18:27:29.647,57.10218,177.69632,58.377113,1.7769632
